sample,vehicle,size,food_weight,poison_weight,food_perception,poison_perception
2,15,4,2.884244195245159,-0.17604843386142077,35.92952306065891,13.575780451133213
2,16,4,1.3250428911333882,-0.004821891897590191,35.72624457151217,83.91735490492462
2,17,4,-1.8969853959418481,-0.7431092600212232,76.52044951115124,44.05240804941053
2,18,4,0.9384269105629612,-2.673127225518362,63.94193201720357,51.07323140794324
2,19,4,1.5384410348636122,-1.2720171356000387,70.56302115045466,58.689038973543184
2,20,4,2.884244195245159,-0.17604843386142077,35.92952306065891,13.575780451133213
2,21,4,0.9384269105629612,-2.673127225518362,63.94193201720357,51.07323140794324
2,22,4,1.3250428911333882,-0.004821891897590191,35.72624457151217,83.91735490492462
2,23,4,1.3250428911333882,-0.004821891897590191,35.72624457151217,83.91735490492462
2,24,4,1.5384410348636122,-1.2720171356000387,70.56302115045466,58.689038973543184
2,25,4,2.9916365992116103,-2.428217729119927,92.200046045188,82.14447656427426
2,26,4,1.3250428911333882,-0.004821891897590191,35.72624457151217,83.91735490492462
2,27,4,-1.8969853959418481,-0.7431092600212232,76.52044951115124,44.05240804941053
2,28,4,0.9384269105629612,-2.673127225518362,63.94193201720357,51.07323140794324
2,29,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
2,30,4,2.884244195245159,-0.17604843386142077,35.92952306065891,13.575780451133213
2,31,4,1.9223597711127467,-2.3609572145130344,52.7077950391164,79.48402570626874
2,32,4,2.884244195245159,-0.17604843386142077,35.92952306065891,13.575780451133213
2,33,4,2.9916365992116103,-2.428217729119927,92.200046045188,82.14447656427426
2,34,4,2.884244195245159,-0.17604843386142077,35.92952306065891,13.575780451133213
2,35,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
2,36,4,2.61474957113836,-1.0373381288338286,21.968633125751257,62.52822631842536
2,37,4,1.8459524631133655,-0.100448757267944,54.04521198612824,14.59562576799156
2,38,4,1.3250428911333882,-0.004821891897590191,35.72624457151217,83.91735490492462
2,39,4,1.3250428911333882,-0.004821891897590191,35.72624457151217,83.91735490492462
2,40,4,0.9384269105629612,-2.673127225518362,63.94193201720357,51.07323140794324
2,41,4,1.0748871158265367,-1.6817237456429899,27.856705463606303,96.03269746166809
2,42,4,-1.8969853959418481,-0.7431092600212232,76.52044951115124,44.05240804941053
2,43,4,1.8459524631133655,-0.100448757267944,54.04521198612824,14.59562576799156
2,44,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
2,45,4,0.9384269105629612,-2.673127225518362,63.94193201720357,51.07323140794324
2,46,4,0.9384269105629612,-2.673127225518362,63.94193201720357,51.07323140794324
2,47,4,0.9384269105629612,-2.673127225518362,63.94193201720357,51.07323140794324
2,48,4,2.9916365992116103,-2.428217729119927,92.200046045188,78.81005682865316
2,49,4,1.3250428911333882,-0.004821891897590191,35.72624457151217,83.91735490492462
2,50,4,2.884244195245159,-0.17604843386142077,35.92952306065891,13.575780451133213
2,51,4,0.9384269105629612,-2.673127225518362,63.94193201720357,51.07323140794324
2,52,4,2.61474957113836,-1.0373381288338286,21.968633125751257,62.52822631842536
2,53,4,1.9223597711127467,-2.3609572145130344,52.7077950391164,79.48402570626874
2,54,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
2,55,4,0.9384269105629612,-2.673127225518362,63.94193201720357,51.07323140794324
2,56,4,1.0748871158265367,-1.6817237456429899,27.856705463606303,96.03269746166809
2,57,4,0.9384269105629612,-2.673127225518362,63.94193201720357,51.07323140794324
2,58,4,2.884244195245159,-0.17604843386142077,35.92952306065891,13.575780451133213
2,59,4,1.3250428911333882,-0.004821891897590191,35.72624457151217,83.91735490492462
2,60,4,2.61474957113836,-1.0373381288338286,21.968633125751257,62.52822631842536
2,61,4,2.61474957113836,-1.0373381288338286,21.968633125751257,62.52822631842536
2,62,4,1.3250428911333882,-0.004821891897590191,35.72624457151217,83.91735490492462
2,63,4,2.61474957113836,-1.0373381288338286,21.968633125751257,62.52822631842536
2,64,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
2,65,4,2.9916365992116103,-2.428217729119927,92.200046045188,82.14447656427426
3,0,4,2.9916365992116103,-2.428217729119927,92.200046045188,82.14447656427426
3,1,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
3,2,4,0.9384269105629612,-2.673127225518362,63.94193201720357,51.07323140794324
3,3,4,2.884244195245159,-0.17604843386142077,35.92952306065891,13.575780451133213
3,4,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
3,5,4,1.5384410348636122,-1.2720171356000387,70.56302115045466,58.689038973543184
3,6,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
3,7,4,1.5384410348636122,-1.2720171356000387,70.56302115045466,58.689038973543184
3,8,4,1.5384410348636122,-1.2720171356000387,70.56302115045466,58.689038973543184
3,9,4,1.8459524631133655,-0.100448757267944,54.04521198612824,14.59562576799156
3,10,4,0.9384269105629612,-2.673127225518362,63.94193201720357,51.07323140794324
3,11,4,2.884244195245159,-0.17604843386142077,35.92952306065891,13.575780451133213
3,12,4,0.9384269105629612,-2.673127225518362,63.94193201720357,51.07323140794324
3,13,4,2.61474957113836,-1.0373381288338286,21.968633125751257,62.52822631842536
3,14,4,1.3250428911333882,-0.004821891897590191,35.72624457151217,83.91735490492462
3,15,4,1.3250428911333882,-0.004821891897590191,35.72624457151217,83.91735490492462
3,16,4,1.8459524631133655,-0.100448757267944,54.04521198612824,14.59562576799156
3,17,4,1.3250428911333882,-0.004821891897590191,35.72624457151217,83.91735490492462
3,18,4,0.9384269105629612,-2.673127225518362,63.94193201720357,51.07323140794324
3,19,4,2.884244195245159,-0.17604843386142077,35.92952306065891,13.575780451133213
3,20,4,0.9384269105629612,-2.673127225518362,63.94193201720357,51.07323140794324
3,21,4,2.61474957113836,-1.0373381288338286,21.968633125751257,62.52822631842536
3,22,4,2.61474957113836,-1.3351170509710661,21.968633125751257,62.52822631842536
3,23,4,0.9384269105629612,-2.673127225518362,63.94193201720357,51.07323140794324
3,24,4,2.9916365992116103,-2.428217729119927,92.200046045188,82.14447656427426
3,25,4,2.884244195245159,-0.17604843386142077,35.92952306065891,13.575780451133213
3,26,4,1.3250428911333882,-0.004821891897590191,35.72624457151217,83.91735490492462
3,27,4,2.884244195245159,-0.17604843386142077,35.92952306065891,13.575780451133213
3,28,4,0.9384269105629612,-2.673127225518362,63.94193201720357,51.07323140794324
3,29,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
3,30,4,0.9384269105629612,-2.673127225518362,63.94193201720357,51.07323140794324
3,31,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
3,32,4,2.884244195245159,-0.17604843386142077,35.92952306065891,13.575780451133213
3,33,4,0.9384269105629612,-2.673127225518362,63.94193201720357,51.07323140794324
3,34,4,2.61474957113836,-1.0373381288338286,21.968633125751257,62.52822631842536
3,35,4,0.7163758982980228,-0.017780336937122776,66.26564599843971,31.42256173003688
3,36,4,1.5384410348636122,-1.2720171356000387,70.56302115045466,58.689038973543184
3,37,4,-1.8969853959418481,-0.7431092600212232,76.52044951115124,44.05240804941053
3,38,4,1.5384410348636122,-1.2720171356000387,70.56302115045466,58.689038973543184
3,39,4,1.3250428911333882,-0.004821891897590191,35.72624457151217,83.91735490492462
3,40,4,1.5384410348636122,-1.2720171356000387,70.56302115045466,58.689038973543184
3,41,4,1.3250428911333882,-0.004821891897590191,35.72624457151217,83.91735490492462
3,42,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
3,43,4,1.5384410348636122,-1.2720171356000387,70.56302115045466,58.689038973543184
3,44,4,1.5384410348636122,-1.2720171356000387,70.56302115045466,58.689038973543184
3,45,4,2.884244195245159,-0.17604843386142077,35.92952306065891,13.575780451133213
3,46,4,1.3250428911333882,-0.004821891897590191,35.72624457151217,83.91735490492462
3,47,4,0.7878405438234911,-2.673127225518362,63.94193201720357,51.07323140794324
3,48,4,2.61474957113836,-1.3351170509710661,23.24956938370602,62.52822631842536
3,49,4,1.0748871158265367,-1.6817237456429899,27.856705463606303,96.03269746166809
3,50,4,1.3250428911333882,-0.004821891897590191,35.72624457151217,83.91735490492462
3,51,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
3,52,4,0.7163758982980228,-0.017780336937122776,66.26564599843971,31.42256173003688
3,53,4,1.3250428911333882,-0.004821891897590191,35.72624457151217,83.91735490492462
3,54,4,2.884244195245159,-0.17604843386142077,35.92952306065891,13.575780451133213
3,55,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
3,56,4,0.9384269105629612,-2.673127225518362,63.94193201720357,51.07323140794324
3,57,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
3,58,4,2.884244195245159,-0.17604843386142077,35.92952306065891,13.575780451133213
3,59,4,2.61474957113836,-1.3351170509710661,21.968633125751257,62.52822631842536
3,60,4,0.7163758982980228,-0.017780336937122776,66.26564599843971,31.42256173003688
3,61,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
3,62,4,1.3250428911333882,-0.004821891897590191,35.72624457151217,83.91735490492462
3,63,4,2.884244195245159,-0.17604843386142077,35.92952306065891,13.575780451133213
3,64,4,2.61474957113836,-1.0373381288338286,21.968633125751257,62.52822631842536
3,65,4,0.7163758982980228,-0.017780336937122776,66.26564599843971,31.42256173003688
3,66,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
3,67,4,2.61474957113836,-1.0373381288338286,21.968633125751257,62.52822631842536
3,68,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
3,69,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
4,0,4,1.5384410348636122,-1.2720171356000387,70.56302115045466,58.689038973543184
4,1,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
4,2,4,2.61474957113836,-1.0373381288338286,21.968633125751257,62.52822631842536
4,3,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
4,4,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
4,5,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
4,6,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
4,7,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
4,8,4,1.5384410348636122,-1.2720171356000387,70.56302115045466,58.689038973543184
4,9,4,1.5384410348636122,-1.2720171356000387,70.56302115045466,58.689038973543184
4,10,4,2.9916365992116103,-2.428217729119927,92.200046045188,82.14447656427426
4,11,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
4,12,4,2.9916365992116103,-2.428217729119927,92.200046045188,82.14447656427426
4,13,4,0.7163758982980228,-0.017780336937122776,66.26564599843971,31.42256173003688
4,14,4,1.5384410348636122,-1.2720171356000387,70.56302115045466,58.689038973543184
4,15,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
4,16,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
4,17,4,1.5384410348636122,-1.2720171356000387,70.56302115045466,58.689038973543184
4,18,4,2.61474957113836,-1.0373381288338286,21.968633125751257,62.52822631842536
4,19,4,0.7163758982980228,-0.017780336937122776,66.26564599843971,31.42256173003688
4,20,4,2.884244195245159,-0.17604843386142077,35.92952306065891,13.575780451133213
4,21,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
4,22,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
4,23,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
4,24,4,2.61474957113836,-1.0373381288338286,21.968633125751257,62.52822631842536
4,25,4,1.3250428911333882,-0.004821891897590191,35.72624457151217,83.91735490492462
4,26,4,0.7163758982980228,-0.017780336937122776,66.26564599843971,31.42256173003688
4,27,4,0.7163758982980228,-0.017780336937122776,66.26564599843971,31.42256173003688
4,28,4,2.884244195245159,-0.17604843386142077,35.92952306065891,13.575780451133213
4,29,4,1.5384410348636122,-1.3054498642465737,70.56302115045466,58.689038973543184
4,30,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
4,31,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
4,32,4,2.61474957113836,-1.3351170509710661,23.24956938370602,62.52822631842536
4,33,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
4,34,4,0.7878405438234911,-2.673127225518362,63.94193201720357,51.07323140794324
4,35,4,1.5384410348636122,-1.3054498642465737,70.56302115045466,58.689038973543184
4,36,4,2.61474957113836,-1.0373381288338286,21.968633125751257,62.52822631842536
4,37,4,0.7163758982980228,-0.017780336937122776,66.26564599843971,31.42256173003688
4,38,4,0.7878405438234911,-2.673127225518362,63.94193201720357,51.07323140794324
4,39,4,0.7878405438234911,-2.673127225518362,63.94193201720357,51.07323140794324
4,40,4,0.7163758982980228,-0.017780336937122776,66.26564599843971,31.42256173003688
4,41,4,0.7878405438234911,-2.673127225518362,68.13472391022154,51.07323140794324
4,42,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
4,43,4,1.5384410348636122,-1.3054498642465737,70.56302115045466,58.689038973543184
4,44,4,2.61474957113836,-1.3351170509710661,23.24956938370602,57.946747828955466
4,45,4,1.5384410348636122,-1.2720171356000387,70.56302115045466,58.689038973543184
4,46,4,0.7163758982980228,-0.017780336937122776,66.26564599843971,31.42256173003688
4,47,4,1.5384410348636122,-1.2720171356000387,70.56302115045466,58.689038973543184
4,48,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
4,49,4,1.3250428911333882,-0.004821891897590191,35.72624457151217,83.91735490492462
4,50,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
4,51,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
4,52,4,2.61474957113836,-1.0373381288338286,21.968633125751257,62.52822631842536
5,0,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
5,1,4,2.9916365992116103,-2.428217729119927,92.200046045188,82.14447656427426
5,2,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
5,3,4,0.7163758982980228,-0.017780336937122776,66.26564599843971,31.42256173003688
5,4,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
5,5,4,0.7163758982980228,-0.017780336937122776,66.26564599843971,31.42256173003688
5,6,4,2.61474957113836,-1.0373381288338286,21.968633125751257,62.52822631842536
5,7,4,1.5384410348636122,-1.3054498642465737,70.56302115045466,58.689038973543184
5,8,4,0.7163758982980228,-0.017780336937122776,66.26564599843971,35.977049581385266
5,9,4,0.7163758982980228,-0.017780336937122776,66.26564599843971,31.42256173003688
5,10,4,1.5384410348636122,-1.3054498642465737,70.56302115045466,58.689038973543184
5,11,4,0.7163758982980228,-0.017780336937122776,66.26564599843971,31.42256173003688
5,12,4,0.7163758982980228,-0.017780336937122776,66.26564599843971,31.42256173003688
5,13,4,2.61474957113836,-1.0333285100499081,21.968633125751257,62.52822631842536
5,14,4,1.5384410348636122,-1.3054498642465737,70.56302115045466,58.689038973543184
5,15,4,1.5384410348636122,-1.3054498642465737,70.56302115045466,58.689038973543184
5,16,4,2.9916365992116103,-2.428217729119927,96.09286206363178,82.14447656427426
5,17,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
5,18,4,0.7163758982980228,-0.017780336937122776,66.26564599843971,31.42256173003688
5,19,4,2.61474957113836,-1.0333285100499081,21.968633125751257,62.52822631842536
5,20,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
5,21,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
5,22,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
5,23,4,0.7163758982980228,-0.017780336937122776,66.26564599843971,35.977049581385266
5,24,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
5,25,4,1.5384410348636122,-1.3054498642465737,70.56302115045466,58.689038973543184
6,0,4,1.5384410348636122,-1.3054498642465737,70.56302115045466,58.689038973543184
6,1,4,2.9916365992116103,-2.691955211144451,92.13385638384952,82.14447656427426
6,2,4,0.7163758982980228,-0.017780336937122776,66.26564599843971,31.42256173003688
6,3,4,2.9916365992116103,-2.691955211144451,92.13385638384952,82.14447656427426
6,4,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
6,5,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
6,6,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
6,7,4,2.9916365992116103,-2.691955211144451,92.13385638384952,82.14447656427426
6,8,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
6,9,4,2.9916365992116103,-2.428217729119927,96.09286206363178,82.14447656427426
6,10,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
6,11,4,2.9916365992116103,-2.595937865580513,92.13385638384952,82.14447656427426
6,12,4,2.9916365992116103,-2.428217729119927,96.09286206363178,82.14447656427426
6,13,4,2.61474957113836,-1.0333285100499081,21.968633125751257,62.52822631842536
6,14,4,1.5384410348636122,-1.3054498642465737,70.56302115045466,58.689038973543184
6,15,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
6,16,4,1.5384410348636122,-1.3054498642465737,70.56302115045466,58.689038973543184
6,17,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
6,18,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
6,19,4,2.61474957113836,-1.0333285100499081,21.968633125751257,62.52822631842536
6,20,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
6,21,4,2.9916365992116103,-2.428217729119927,96.09286206363178,82.14447656427426
6,22,4,0.7163758982980228,-0.017780336937122776,66.26564599843971,31.42256173003688
6,23,4,2.9916365992116103,-2.428217729119927,96.09286206363178,82.14447656427426
6,24,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
6,25,4,0.7163758982980228,-0.017780336937122776,66.26564599843971,31.42256173003688
7,0,4,2.9916365992116103,-2.428217729119927,96.09286206363178,82.14447656427426
7,1,4,1.5384410348636122,-1.3054498642465737,70.56302115045466,58.689038973543184
7,2,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
7,3,4,2.9916365992116103,-2.428217729119927,96.09286206363178,82.14447656427426
7,4,4,2.9916365992116103,-2.595937865580513,92.13385638384952,82.14447656427426
7,5,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
7,6,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
7,7,4,2.9916365992116103,-2.691955211144451,92.13385638384952,82.14447656427426
7,8,4,2.9916365992116103,-2.691955211144451,92.13385638384952,82.14447656427426
7,9,4,0.7163758982980228,-0.017780336937122776,66.26564599843971,31.42256173003688
7,10,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
7,11,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
7,12,4,0.7163758982980228,-0.017780336937122776,66.26564599843971,31.42256173003688
7,13,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
7,14,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
7,15,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
7,16,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
7,17,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
7,18,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
7,19,4,2.9916365992116103,-2.691955211144451,92.13385638384952,82.14447656427426
7,20,4,2.9916365992116103,-2.354569263035775,96.09286206363178,82.14447656427426
7,21,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
7,22,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
7,23,4,1.5384410348636122,-1.3054498642465737,70.56302115045466,58.689038973543184
7,24,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
7,25,4,1.5384410348636122,-1.3054498642465737,70.56302115045466,58.689038973543184
7,26,4,1.5384410348636122,-1.3054498642465737,70.56302115045466,58.689038973543184
7,27,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
7,28,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
7,29,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
7,30,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
7,31,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
7,32,4,1.5384410348636122,-1.3054498642465737,70.56302115045466,58.689038973543184
7,33,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
7,34,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
7,35,4,2.9916365992116103,-2.691955211144451,92.13385638384952,82.14447656427426
7,36,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
7,37,4,2.9916365992116103,-2.354569263035775,96.09286206363178,82.14447656427426
7,38,4,2.9916365992116103,-2.691955211144451,92.13385638384952,82.14447656427426
7,39,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
7,40,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
7,41,4,2.9916365992116103,-2.428217729119927,96.09286206363178,82.14447656427426
7,42,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
7,43,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
7,44,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
7,45,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
7,46,4,2.9916365992116103,-2.691955211144451,92.13385638384952,82.14447656427426
7,47,4,2.9916365992116103,-2.691955211144451,92.13385638384952,82.14447656427426
7,48,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
7,49,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
8,0,4,2.9916365992116103,-2.428217729119927,92.13385638384952,82.14447656427426
